,Dip,BI,Kurtosis,DropOutRate,MeanNZ,DenPeak,Amplitude,gaussian_prob1,gaussian_prob2,gaussian_mean1,gaussian_mean2,gaussian_variance,mean,variance,unimodal_margin_quantile,unimodal_low_quantile,unimodal_high_quantile,IQR,q50,bim_thresh_down,bim_thresh_up,Category,dor_threshold
Mndal,0.0,1.9435212455442656,-1.1044826311597948,0.030797101449275364,5.884904133157916,7.807954369651014,11.4233954864,0.34589480993894145,0.6541051900610576,2.1565641989856075,7.579395264174193,1.7614292598157528,5.703666143549793,8.419916161493848,0.25,2.91888228008,8.06852906153,5.14964678145,6.63012223469,3.67841176789,5.62041070577,Bimodal,0.95
Abca4,0.9915535257977162,1.2211437469953086,16.210829121033772,0.7475845410628019,1.3682347175049305,0.0026815332389335256,9.44947945801,0.9891303662862428,0.010869633713757113,0.27308810991632004,6.922390757991701,0.31877706351761215,1.3682347175049305,1.750802779753638,0.25,0.741419066594,1.4464414461625,0.7050223795684999,1.05758606683,3.35606270075,4.49704271196,Unimodal,
Ppp1r9a,0.0,2.073019009903741,0.15363922545304964,0.1721014492753623,3.0284138054511027,1.2342016667894355,9.94771235071,0.7815544074549962,0.21844559254500404,1.300586937684471,6.824307736008155,1.2121583881002695,2.507219400527453,6.425177256608941,0.25,0.7819670949295001,3.340590996135,2.5586239012055,1.5688857908,3.68434878802,4.99522620672,Bimodal,0.95
A130010J15Rik,6.847692482991885e-05,2.320539051954954,-1.0524189444146828,0.5066425120772947,3.266421195285559,0.023445861003943635,10.5029577494,0.8218417196719795,0.17815828032801376,0.5648117734744262,6.4399334910955135,0.9385343449803241,3.2664211952855595,6.748896602276788,0.25,1.05400320476,5.75968977071,4.70568656595,2.03739534508,3.2745160345,4.22551796581,Bimodal,
Mfap3,0.0,2.3587796945452806,-1.5315290565189468,0.0785024154589372,4.956710932804027,7.848478655119447,10.6794178591,0.5191041667956566,0.4808958332043429,1.8178631975956345,7.53580409953549,1.466932372368864,4.567597151847189,9.634529752421837,0.25,1.6945352407,7.6132115149325,5.918676274232499,4.16091537138,3.92226670084,5.46924697176,Bimodal,0.95
Metap1,0.0,2.2722359143161603,-1.4296523632038338,0.13405797101449277,4.577225695266557,1.4980225664409965,10.2095989561,0.5902492980462566,0.40975070195374563,1.5973459917064579,7.372238146117887,1.5621980889048026,3.9636121056837217,9.633731854531307,0.25,1.289520607735,7.1794160221425,5.8898954144074995,2.92103930122,3.77216229006,5.42867865845,Bimodal,0.95
Tatdn2,0.9828409509228389,1.6059945964044344,1.7754464684949225,0.5803140096618358,2.260420302826223,0.011482335644039998,9.4116663913,0.922186970914385,0.07781302908560836,0.5272298964832962,5.943248805413924,0.8161002073944552,2.260420302826223,4.00060990737401,0.25,0.9177777303145,2.71409907727,1.7963213469555002,1.47317143334,3.16009588756,4.05783830256,Unimodal,
Ifi211,0.7569553917532379,1.0906554265146007,9.095861305386043,0.8013285024154589,1.7067521902661187,0.008528517219469234,9.89995379585,0.9822643323972061,0.017735667602793912,0.2461691567411667,5.484982771519436,0.4019450467287237,1.7067521902661185,2.1018934209888998,0.25,0.846637451321,2.06214316427,1.2155057129490001,1.34533879538,2.93875822667,3.52090996604,Unimodal,
Pik3cg,0.0,2.1493318773543724,-1.3442997785468254,0.08997584541062802,4.392523639990381,1.5868681740698491,10.4851517559,0.5821738733351329,0.41782612666486674,1.7345760675740052,7.150050112922491,1.544238237573918,3.9973026119960777,8.683287226714464,0.25,1.4360450669425,6.943105380912501,5.507060313970001,3.0594681538949997,3.66325344136,5.3776564752,Bimodal,0.95
Chd3os,0.0,2.5288580458097623,-0.6030233030785297,0.5422705314009661,2.941592023693612,0.006009538877271958,10.9254118483,0.8714728154231907,0.12852718457681037,0.5067064903241331,7.040319330917017,0.7476644442455068,2.941592023693612,7.396852635963742,0.25,0.9354427422517501,5.35834952316,4.42290678090825,1.609659761285,3.60290081589,4.37390295925,Bimodal,
Lig1,0.0,2.2433741074921865,-1.4646601630430405,0.05253623188405797,5.596513300349822,8.509236659074768,10.6821069122,0.4647291081488638,0.5352708918511352,2.2357830503900726,7.965051307187504,1.6224391251870365,5.30249357986043,9.793646980935545,0.25,2.3383362274825004,8.290260619465,5.9519243919825,5.807259528235,4.21033262504,5.89856222039,Bimodal,0.95
Fut4,0.005161372059835134,2.6635870654829463,-0.8185083419174712,0.7820048309178744,2.975524192702629,-0.0016725742893923812,9.24657104652,0.9285446698948835,0.07145533010511682,0.19490784448516582,6.544917764577987,0.3770964502359722,2.9755241927026286,7.098510110302676,0.25,0.929036761775,5.28900964548,4.359972883705,1.49886854825,3.26862166546,3.88057738099,Bimodal,
Ighv1-69,1.0,1.7035992299387286,80.17401631371119,0.9595410628019324,2.6161204533967317,-0.002754236243902697,8.92401636661,0.9874700041185599,0.012529995881440086,0.04207834688429554,5.131234548181804,0.11041587844120906,0.10584545312655858,0.4311307434261372,0.25,0.0,0.0,0.0,0.0,2.55686849021,3.09617548882,Discarded,0.95
Abcd1,0.0,2.3621228278376183,-1.0749030736322802,0.2614734299516908,4.034204642301316,0.28049494718744405,9.96291722959,0.6823385973300949,0.3176614026699064,1.0713909319710742,7.077712031558137,1.401446509331124,2.979367317351757,9.226563039224892,0.25,0.0,6.04459226072,6.04459226072,1.722732822105,3.52824440056,4.94838784183,Bimodal,0.95
Ssr2,0.602387897103587,1.4778536241828728,1.4508676564984588,0.0,7.987661899809981,8.538193522936293,10.26473180721,0.12323980075004674,0.8767601992499529,3.6505844181825884,8.597293319131401,1.2106028182822473,7.987661899809982,3.8569505955603085,0.25,7.422445670685,9.2557536175775,1.8333079468925009,8.409471601425,4.91170227348,6.38622743394,Unimodal,0.95
Casp1,0.0,2.766885271626257,-1.2055584789262117,0.26871980676328505,4.164800806677671,0.35264199993260736,10.8153514603,0.6701234838036868,0.3298765161963137,0.9459333677669285,7.311051428135864,1.1698679970573451,3.045636338699673,10.132091145135126,0.25,0.0,6.61056150541,6.61056150541,1.54585922898,3.71366250035,4.81576597559,Bimodal,0.95
Ndc1,0.0,2.361910527513038,-1.2396810993158411,0.09118357487922706,4.258871076014229,1.7548506070420693,10.4867102594,0.6518438380406225,0.3481561619593805,1.8309227203971408,7.689240018237545,1.3961643587454664,3.870531986353511,9.19038639479654,0.25,1.44598355677,7.041193452880001,5.595209896110001,2.6556905587650004,4.19712128425,5.61993744176,Bimodal,0.95
Slc14a1,0.0,2.0238399380237286,-1.3628896371373498,0.05495169082125604,5.291122505977446,1.9667182082820642,12.5891624023,0.521972341264977,0.4780276587350232,2.218902299268185,8.037528121095784,2.06247670718409,5.000366377931584,10.51658359084178,0.25,2.04056454012,8.0935465083525,6.0529819682324995,4.723226739955,4.11219835826,6.21938304124,Bimodal,0.95
Cox7b,0.9909372785448364,0.6279048873644096,2.422319675391364,0.0,8.258971189834178,8.196576171561464,10.308944950041,0.02485250356286675,0.975147496437134,3.388995764027774,8.38308685650321,1.5330829270644848,8.258971189834178,2.138814728487961,0.25,7.45061736187,9.246631416705,1.796014054835,8.318385626005,3.7074809499,5.67684635335,Unimodal,0.95
Npsr1,0.5967112850241529,1.3854800891766033,52.99532963147094,0.8508454106280193,1.0623886894819514,0.002635429907260678,8.63431199762,0.9176346302618184,0.0823653697381746,0.04533625068906985,1.4187763069123247,0.07427339712829079,1.0623886894819514,0.4955117040174839,0.25,0.670865612672,1.3125362628050001,0.6416706501330002,0.911170137028,0.702328583336,1.0214410585,Unimodal,
Rit1,0.0,2.755516326602454,-1.1612786832596242,0.30495169082125606,4.1300984510724295,0.26855624043891924,10.3804967373,0.6739076913933206,0.32609230860668353,0.8510872559148798,7.044213054783736,1.1100813206728914,2.870617945159642,9.544548345190984,0.25,0.0,6.297983885274999,6.297983885274999,1.40957463085,3.5429109306,4.72395226786,Bimodal,0.95
Stat1,0.0,1.9021802974597959,-1.3127793474577782,0.16304347826086957,4.3738840348482295,0.4102494057841797,11.6025586829,0.5338754630155594,0.4661245369844413,1.3060057022346074,6.357756638360238,1.755183102845895,3.6607507682968876,8.110842220100718,0.25,0.99267022402375,6.24382041727,5.25115019324625,3.412638576375,2.84570519464,4.90507244191,Bimodal,0.95
Smurf2,0.0,1.9710026622922168,0.1628133936244769,0.20652173913043478,3.0431801177720716,1.2408138198941416,9.85248376228,0.7848288508632504,0.21517114913675392,1.2338912905457873,6.721643628877904,1.3091022944795794,2.414697267362622,6.3986342095332045,0.25,0.65444748731875,3.3827538388575,2.72830635153875,1.473958491255,3.57518817252,4.9880550945,Bimodal,0.95
Aass,0.9852490161497026,1.118516415830485,46.05449468374203,0.8417874396135265,1.0923737236186872,-0.006761416498922035,8.68988142619,0.9305106638074121,0.06948933619257103,0.06754689574353012,1.5826045108764937,0.11863506981615492,1.092373723618687,0.6860930294918891,0.25,0.6772819442255,1.3277257590675,0.650443814842,0.9395800266895,0.796005436041,1.25886029903,Unimodal,
Vstm5,0.4189140816779632,2.294180864186812,0.2572711003940511,0.8713768115942029,2.3701888395353237,0.006248712343284835,9.30749556309,0.9662799177996955,0.033720082200304695,0.10741864882207947,5.962760153327842,0.21224659507454172,2.370188839535324,5.465725681379396,0.25,0.7914655413,3.25052376188,2.45905822058,1.24924700255,3.02619853206,3.29986644861,Unimodal,
Mfap3l,0.9917804409682622,1.436122248908746,8.213584285590604,0.8514492753623188,1.489863032961931,0.003479235666165925,8.97667226796,0.983697142102349,0.01630285789765103,0.13812938166027164,5.240967915823236,0.20247247172555805,1.489863032961931,2.2934386621032696,0.25,0.72236254603325,1.4854969388575,0.7631343928242499,0.9811312473685,2.55786569347,3.08940115753,Unimodal,
Ifi203,0.0,2.0460830147502684,-1.3250839924292055,0.017512077294685992,6.080964702238808,8.811200555261253,11.8598652399,0.3943662740744636,0.6056337259255361,2.4463817888379458,8.27183773437224,1.9360793965910064,5.974474378346945,10.047457333546465,0.25,2.7722386684224998,8.787871624740001,6.015632956317502,6.850838459285001,4.23691614286,6.20275756512,Bimodal,0.95
C230085N15Rik,0.06152492906828455,1.874819676158074,1.579467776846438,0.3188405797101449,2.4433125051988034,0.024784955960699517,10.1866358562,0.8837750112597174,0.11622498874029408,0.9639258526490861,6.989819978946069,1.0611217558598711,2.4433125051988034,5.134609348613262,0.25,1.00945862936,2.6802822985300003,1.6708236691700002,1.5311051365,3.72209828523,4.88276499185,Unimodal,
E430014B02Rik,0.9019089340409133,1.8057257992200393,3.1647401032517672,0.6068840579710145,1.994328168083596,0.008631049059298068,9.77634191898,0.942537072156399,0.05746292784360211,0.4365331615295114,6.483371497496737,0.6073503705463891,1.994328168083596,4.175174717301835,0.25,0.7924366364435,1.9790291941,1.1865925576565,1.27474894128,3.34686559997,4.03919780871,Unimodal,
Zfp93,0.8930146315549722,2.1790871033825527,0.4955110984984423,0.7868357487922706,2.5426353711143226,0.017142350307521204,9.40163712204,0.9500845290743325,0.04991547092566786,0.21685588592540475,6.730729701453606,0.4237667921276749,2.542635371114323,6.358884269143848,0.25,0.804356458189,3.22778394222,2.423427484031,1.4072347388,3.44931124497,3.86494360792,Unimodal,
Ankrd7,1.0,3.0809024608266125,238.06944027338605,0.9842995169082126,2.3386456220476153,0.0054313046215534455,8.53502210574,0.9957729468599034,0.004227053140096618,0.010406833221818072,6.2348454557799995,0.017180765503395305,0.036717866046641304,0.18036882234029067,0.25,0.0,0.0,0.0,0.0,1.67379264257,4.74662482937,Discarded,0.95
Eif3g,0.7930572958673532,1.4782939541344478,1.3128478435121158,0.0012077294685990338,7.764995072622714,8.81909636698897,11.2405769465,0.13069909219281906,0.8693009078071814,3.3434479221497075,8.418985169925046,1.3393224273581035,7.755617059249981,4.268792505067036,0.25,7.16271935661,9.112251595975,1.9495322393649994,8.191144636355,4.6064099957,6.18891417046,Unimodal,0.95
Ankrd27,0.0,2.2847461855858087,-1.3458936725372013,0.15760869565217392,4.237212357081905,1.0036908665230397,10.0985096086,0.6204995628422588,0.37950043715773846,1.3911277945747618,7.130944765591322,1.48618860288788,3.569390844280952,9.249775522452643,0.25,0.97247689891975,6.7471402249875005,5.774663326067751,2.3857411162649997,3.5904708103,5.19446197101,Bimodal,0.95
Ifrd2,0.0,2.0389286383746223,-1.350280439570015,0.08997584541062802,5.219972596233511,6.882177970302365,10.2974511374,0.4300063119451141,0.5699936880548856,1.6726680818477722,7.07208413068474,1.7188358816748253,4.75030114886709,8.869788113201704,0.25,1.85678275655,7.2455341697225,5.3887514131725,5.424382115215,3.33858951253,5.23439844178,Bimodal,0.95
Cyp51,0.0,2.263289286330102,-0.6207846509054233,0.33997584541062803,3.8874852058659797,0.18778690767809625,10.7749409642,0.7230534609787282,0.27694653902126576,0.89225543093451,6.935222104070543,1.4275345051605974,2.565834136480384,8.745330160461483,0.25,0.0,4.7494524455725005,4.7494524455725005,1.246375986675,3.42393092351,4.84607493469,Bimodal,0.95
4931406C07Rik,0.0,1.8901846217689673,0.28585734260022244,0.41183574879227053,3.449247037149782,0.10836657105611192,10.0751222594,0.7692090811062252,0.23079091889377346,0.7735554390353326,6.212107214887783,1.4696746491519408,2.028723800835681,6.724585896025787,0.25,0.0,3.4389260672525,3.4389260672525,0.8868287083635,3.01585316989,4.62607653089,Bimodal,0.95
Yes1,0.9904959157258248,1.5097499387358282,7.243140865965799,0.5839371980676329,1.688311651029987,0.009381211680425827,9.71590312899,0.9658077355598437,0.03419226444015765,0.4846288779406339,6.854923495402289,0.5879325954662703,1.688311651029987,2.9738607361518348,0.25,0.78848722725,1.73508628424,0.9465990569900001,1.14289486152,3.57069865268,4.42160444237,Unimodal,
Stk3,0.0,2.1644097410640644,0.6381269494962374,0.3786231884057971,3.158668390245035,0.0510583652251857,9.62377393506,0.8102904745650191,0.18970952543497463,0.828434131060652,6.8075179938896655,1.173059933024412,1.9627232932138532,6.6724873346497695,0.25,0.0,2.54714344334,2.54714344334,0.9287095725315,3.48899738504,4.69515809854,Bimodal,0.95
Zdhhc24,0.0,1.5606057227754193,0.024806707687989427,0.20833333333333334,3.5045139308158317,0.16029622468128357,10.3291697821,0.8035087033780284,0.19649129662197062,1.6803524808988246,7.248305870213022,2.009734535599932,2.7744068618958666,6.90859520279422,0.25,0.7996427754655,4.028672617215,3.2290298417495,2.049356604165,3.89414715764,6.03217184632,Bimodal,0.95
Gm43819,1.0,2.3435332999429677,145.93239710033546,0.9782608695652174,2.8332885964911387,0.0021533571300687004,8.19528669631,0.9927538325670885,0.0072461674329114935,0.01730633278354827,6.129074793143342,0.04892619763051631,0.06159323035850302,0.31782805729486546,0.25,0.0,0.0,0.0,0.0,2.85228484602,3.17631305621,Discarded,0.95
Rundc3b,0.9925123155472074,1.679718966757361,4.17054050057772,0.8248792270531401,1.7713570472206932,-0.00386246749418262,9.40524611431,0.9754974683575718,0.024502531642428757,0.17031550156094946,5.879354704309216,0.2761149384066979,1.7713570472206932,3.4489981289007035,0.25,0.7286451556754999,1.7571714141475,1.028526258472,1.07257739315,3.03339465923,3.39516440827,Unimodal,
Rp2,0.0,2.403480047824109,-0.8452207833766283,0.302536231884058,3.855283685434168,0.26945601186405765,10.3860746561,0.7064746775529555,0.2935253224470474,0.9275846989005421,6.928211741277884,1.2925709791845146,2.688920686398831,8.764679556514405,0.25,0.0,5.341059360747501,5.341059360747501,1.365443416775,3.47348209353,4.77196166529,Bimodal,0.95
Gm38243,0.01589200465196483,2.6442455237838534,-0.25144362306545887,0.8792270531400966,2.55159368654452,0.0026797211561202516,9.74964326764,0.9678804412347921,0.03211955876520784,0.10113488624055138,6.5466967317790346,0.18471803008124307,2.55159368654452,6.531876240872544,0.25,0.7167938316820001,4.162190264187499,3.445396432505499,1.278748907215,3.0104384824,3.79634399518,Bimodal,
Tmem135,5.518046886865413e-06,1.9663198445635834,-0.6551430602369654,0.04528985507246377,3.7255398598477862,2.0354962245141026,10.1135334973,0.7277742063902359,0.2722257936097636,2.161940038487448,7.285887488671739,1.345324160234761,3.556810699528593,6.5508597993922475,0.25,1.6397997389425,5.4590722457325,3.81927250679,2.6162451613049997,4.19431986586,5.75350321617,Bimodal,0.95
Slc25a5,0.9929485681657216,0.7646608705977122,3.4652680249332546,0.0006038647342995169,9.726932198650593,10.085220775307675,12.5525863889,0.04160712190867196,0.9583928780913276,5.155369488941581,9.919270664286328,1.5477435635645727,9.721058447322905,2.4542008993448103,0.25,8.924794160727501,10.789555463625,1.8647613028974988,9.89724213349,5.51653000515,7.49006671946,Unimodal,0.95
Fam167a,0.9929395095652122,1.3266701936962593,8.114896513867086,0.33393719806763283,1.7984565011491043,0.010046526490228747,9.6171843051,0.9580454689016186,0.041954531098384894,0.9433264298924953,7.010812819369866,0.840730243452354,1.7984565011491043,2.405926210175122,0.25,0.9470151983420001,1.9964770546600001,1.049461856318,1.37730040873,3.89606803076,4.89092353884,Unimodal,
Fam102b,0.0,2.4302441133716193,0.01994253521537237,0.3834541062801932,3.3919994712397923,0.08722355550973693,10.187587301,0.7724255800068905,0.22757441999310984,0.7309905450360304,6.7085200076962295,1.0634663272056055,2.0913233454926496,7.348828091082695,0.25,0.0,3.0226942679024997,3.0226942679024997,0.9501720627165,3.40569532679,4.49585979359,Bimodal,0.95
Mpdz,0.6262916145856061,1.974950561204171,3.223360592776338,0.7590579710144928,1.923793175572223,-0.006502711201458511,9.71061629828,0.9680061727247662,0.03199382727523378,0.2509322082196825,6.895664675589283,0.3505797810819513,1.923793175572223,4.331909318463956,0.25,0.781477415313,1.80501584534,1.023538430027,1.11704536364,3.43406606209,4.3682802198,Unimodal,
Lef1,0.9991105980409141,0.8478729416384835,29.07843615952156,0.5084541062801933,1.3618660346655491,0.005517355947638469,10.1798305759,0.9921428196509012,0.007857180349098911,0.6120113092911771,7.918493443398357,0.5788899598622657,1.3618660346655491,1.0826331039666288,0.25,0.8277395773109999,1.6195357377075,0.7917961603965,1.1588670168,4.29500473336,5.70310989105,Unimodal,
Ms4a2,0.8080154372060482,1.6009175467060548,3.1123370678957647,0.663647342995169,2.6731773958883593,-0.004342126346883468,12.0862822885,0.9546855300620658,0.045314469937935274,0.5243689978522666,8.794604143785271,1.1545029071360622,2.673177395888359,7.500612534167349,0.25,0.997125696549,2.99853963567,2.001413939121,1.57808416219,4.62190846693,5.50508465219,Unimodal,
Gm43329,0.3326262211648159,2.295249466291704,1.1474719858750406,0.8907004830917874,2.1510594524094753,0.010867049198111545,9.36757023533,0.977045997959641,0.02295400204035907,0.09516633676508643,6.1918557932727865,0.1582347205109551,2.1510594524094753,4.980729811959995,0.25,0.775476034135,1.96985955304,1.194383518905,1.16073132846,3.12541763283,3.79699592036,Unimodal,
Ighv1-74,7.0285750108922684e-06,2.7659244303844717,-1.0967488991622045,0.8743961352657005,3.2648442216335143,-0.0033992524864296936,9.15313031087,0.9523772570469098,0.047622742953090054,0.10874498130178514,6.436227440421202,0.23735845208619152,3.2648442216335143,7.060450574992738,0.25,1.0902433106475,5.86504189548,4.7747985848325,1.9205420798900001,2.98527799544,3.5888678427,Bimodal,
Ppp1cb,0.09883979805968157,1.7792832825038687,-0.614097319852807,0.015096618357487922,6.598736315346071,8.442175981366166,11.365113903,0.2817651713984462,0.7182348286015535,2.813707454164475,7.944912612459059,1.6830705946164866,6.4991177115515955,7.015654458814573,0.25,4.58610915487,8.5836260075,3.9975168526299996,7.419327442425001,4.11071833249,6.05863661743,Unimodal,0.95
Wdr45b,0.0,2.358448128649966,-1.4449491815004318,0.12258454106280194,4.4820434956384,1.4253928100369917,10.8236828653,0.5859095101217106,0.4140904898782889,1.5481202763485313,7.306508919986241,1.4463556339583412,3.9326142507020503,9.497122120095748,0.25,1.2455904337775001,7.1653777674925,5.919787333715,2.874555388795,3.76831789701,5.29353301884,Bimodal,0.95
Akap7,0.0,1.64357747447386,0.9304785653005938,0.13043478260869565,2.8197201463040114,1.5524132421998524,10.6145618411,0.8371245367783617,0.16287546322163793,1.6052516035898807,6.80357271142589,1.363928424946558,2.451930562003488,5.05142264340068,0.25,0.95185931282275,3.1016624646774997,2.1498031518547496,1.791267318095,3.8506936921,5.41603513403,Bimodal,0.95
Lgals9,0.9942924286508972,1.3440494478242868,1.1219797360848904,0.0012077294685990338,8.975985671305974,9.535688563188792,14.101607319,0.133920086596433,0.8660799134035678,4.55692517736023,9.646778738583142,1.6633504856384007,8.965145108901014,4.670962067279359,0.25,8.186389350455,10.452639672575,2.2662503221199994,9.375124146865,5.52772160909,7.47401955321,Unimodal,0.95
Xrcc2,0.00197080146795936,2.353132971184804,-1.0678551253535309,0.5241545893719807,3.3903285709626574,0.012843026158440574,9.6502033556,0.8247187915692461,0.1752812084307472,0.5433718404726855,6.647280297742714,0.9726673417939176,3.3903285709626574,7.347167246584683,0.25,1.0838869492975,5.9976503322775,4.91376338298,2.05813346627,3.36401441203,4.34897490344,Bimodal,
Tyk2,0.0,2.3335947380734323,-0.8681127879253685,0.3146135265700483,3.8966681618256134,0.2148478503710849,10.0933373449,0.696758621076134,0.3032413789238677,0.8981599702480074,6.7435485039726295,1.3257044277386099,2.670723649560429,8.550209006560628,0.25,0.0,5.326365337305,5.326365337305,1.37980484867,3.3280716264,4.69277577704,Bimodal,0.95
Rab40b,0.8486130935844953,2.28830113954012,0.20038627198095815,0.9033816425120773,2.5057644194412876,0.008784922767027803,9.23769455566,0.9758265611301543,0.024173438869845538,0.08895559977602753,6.424307533220093,0.1808115664126935,2.5057644194412876,6.0361748495137135,0.25,0.7960927623765,3.343638567915,2.5475458055385,1.3530697621,3.26042291331,3.59328553173,Unimodal,
Enox2,0.0,2.3259689540995927,0.6183911185824229,0.5048309178743962,3.498294326349889,0.011591699155042212,9.91585481369,0.794199643199429,0.20580035680056402,0.5334488008284766,6.3585037637658655,1.025104260995723,1.7322471905838823,6.5750236164107205,0.25,0.0,2.2236120341574996,2.2236120341574996,0.0,3.16251035667,4.21430426351,Bimodal,0.95
Slc2a5,0.9978345175663542,1.0084326049797434,332.6568111376496,0.9619565217391305,1.175197333788254,-0.008633445291143349,8.33968435052,0.9895389386379159,0.010461061362084032,0.021302888859268853,2.258714997516821,0.05095735159172821,0.04470859422020532,0.10283983448384112,0.25,0.0,0.0,0.0,0.0,1.14410682239,1.35835844783,Discarded,0.95
Cdca5,0.0,2.6038546956273234,-0.9173000246836063,0.2536231884057971,3.8980923867362716,0.4315496750835104,10.1760949155,0.7166866844143996,0.28331331558560374,1.1008415860615488,7.484601477868782,1.2204385551968508,2.909445766911855,9.500821513133365,0.25,0.0,6.0624372352425,6.0624372352425,1.546134687745,3.85746300772,5.05504218853,Bimodal,0.95
Fxyd6,0.6496077622647629,1.5963012334995996,13.78938264258068,0.9365942028985508,1.3576185120304953,0.00334021797446038,9.70243970362,0.9969806763285024,0.0030193236714975845,0.06170812529779044,8.13396577931,0.07697624913328734,1.3576185120304953,2.606135128955516,0.25,0.658262748998,1.4405683314,0.782305582402,0.869963479378,2.87623153913,7.32745576649,Unimodal,
Wdr13,0.0,2.2577401175258514,-0.8800515453919076,0.19806763285024154,3.8300726643461616,0.7100572057267422,10.1465314247,0.7004342782853956,0.2995657217146089,1.2877731232974396,7.242012829255976,1.459366046526792,3.0714592380746994,8.90370120921632,0.25,0.69973155715325,5.8299281437975,5.13019658664425,1.830134687465,3.74158214966,5.23641741442,Bimodal,0.95
Cers6,0.026391016003749934,2.2684545714548103,-0.41434001914150365,0.39855072463768115,2.849910731712711,0.025839880108331048,9.31032523192,0.828210102963662,0.1717898970363445,0.7067684390330388,6.570374639284465,0.9506213443683043,2.849910731712711,6.483371355299187,0.25,0.979475381717,4.764518731405,3.7850433496880003,1.5712697777,3.35877212643,4.36961379649,Bimodal,
Spon2,0.0,2.5388828209748118,-0.16102506827372798,0.5881642512077294,2.7550666209772303,0.005919631555000859,9.32655003859,0.9033910334446262,0.09660896655537449,0.46928612384573176,7.356315606721416,0.6422021902640356,2.7550666209772303,7.157012115008143,0.25,0.9631394355165,3.320930352385,2.3577909168685,1.449774428225,3.80443504559,4.633500255,Bimodal,
Trp53bp2,8.237733091553956e-06,2.2804026401002058,-0.6960821165450999,0.46980676328502413,2.9774268914014828,0.0045703392924001385,10.0168556893,0.8404824594699016,0.15951754053008999,0.631338346981188,6.569702557621043,0.9091754273039719,2.9774268914014828,6.474669873819255,0.25,1.02441900925,5.1270291318125,4.1026101225625,1.747330415165,3.38897439923,4.31747243567,Bimodal,
Xkr6,0.9845460242242439,1.5909861606135784,10.364634869882645,0.7904589371980676,1.4440683976015647,-0.006903194600651141,9.21725619524,0.9855072463859733,0.014492753614026788,0.20633962606453987,6.847727680465618,0.2488832335112237,1.444068397601565,2.5532282696456914,0.25,0.7097123431629999,1.447276859,0.7375645158370001,0.959216670279,2.77507479908,4.36376569889,Unimodal,
Adam17,0.0,2.2514953779548543,-1.4112839431426636,0.051328502415458936,4.537353490563652,1.9250915424443038,10.9632882861,0.5705937064523883,0.429406293547612,2.0306454183257716,7.325892709305617,1.3552697860731018,4.304457930963465,8.230416049186877,0.25,1.811652200995,7.136038881315001,5.324386680320001,3.39572434839,3.99245483079,5.53695322074,Bimodal,0.95
Gm16364,0.9762150636307204,1.7445415596852512,178.78056702354297,0.9510869565217391,1.4030263119242468,-0.0010794195401277462,8.51222175606,0.9957729468599034,0.004227053140096618,0.042314814762482715,6.2668573889328565,0.053585868537912126,0.06862628699629468,0.21680137277863532,0.25,0.0,0.0,0.0,0.0,2.07875550806,3.87031604233,Discarded,0.95
Ttc39b,0.07064135636518276,2.159720521676336,-0.2622572852060854,0.46557971014492755,2.7926819293385683,0.00962504421501964,9.54363287872,0.8460813277051344,0.15391867229487338,0.6172134742581208,6.30367372526152,0.9028016094425265,2.7926819293385683,5.944543173127095,0.25,0.976846832096,4.66983487589,3.692988043794,1.6162200629,3.22876374456,4.20512374314,Unimodal,
Acvr1,0.9921427836940676,1.4455841086139074,7.047101722312982,0.41545893719806765,1.7588315250871127,0.006003728397274255,9.40606683424,0.9560840709812132,0.04391592901878814,0.7632351545915135,6.79462513746381,0.7309139438119397,1.7588315250871125,2.5808465224404564,0.25,0.8697213514175,1.878662832805,1.0089414813875,1.33014005532,3.69974397218,4.55101115084,Unimodal,
Asb2,0.9962569095081857,2.1960144210676953,252.32295457065226,0.9734299516908212,1.9262085215017954,-0.002854728094662806,9.49130852541,0.9969806763285024,0.0030193236714975845,0.02676149419824895,8.113989604954,0.040824927617868954,0.05117945346985447,0.2378459242773632,0.25,0.0,0.0,0.0,0.0,3.12036791958,6.67929089951,Discarded,0.95
Klhl8,4.746994517623726e-05,2.6820408681267174,-0.3181682426217902,0.7566425120772947,2.6522452210004293,0.01551639738669941,8.85534385364,0.9365112800037546,0.06348871999624543,0.22459142685001504,6.85336434135417,0.3631993682041729,2.6522452210004293,6.922819987889173,0.25,0.8459803343625,4.13246539637,3.2864850620075,1.33116041523,3.32415895451,3.90366313131,Bimodal,
Endod1,0.0,2.3952946801523742,-0.6931534461519075,0.28381642512077293,3.79182769524205,0.26615084946439205,10.1871930442,0.7324688141995525,0.2675311858004434,1.064050367218935,7.237515124025036,1.3016781048473547,2.7156447141045112,8.775272788992147,0.25,0.0,5.044139478025,5.044139478025,1.54743074276,3.69315025418,5.00362570132,Bimodal,0.95
Islr,2.3026964119154947e-05,2.7350925362264813,-0.4634203493874285,0.842391304347826,2.830151268830322,0.008741744217910519,10.0358741182,0.9582712339149219,0.041728766085077966,0.15173344231764302,7.204973575538305,0.26592384736228647,2.830151268830322,7.590771481436803,0.25,0.882357205218,4.85653206495,3.974174859732,1.50825672943,3.61227280814,4.32698029371,Bimodal,
