,Dip,BI,Kurtosis,DropOutRate,MeanNZ,DenPeak,Amplitude,gaussian_prob1,gaussian_prob2,gaussian_mean1,gaussian_mean2,gaussian_variance,mean,variance,unimodal_margin_quantile,unimodal_low_quantile,unimodal_high_quantile,IQR,q50,bim_thresh_down,bim_thresh_up,Category
Zfp24,0.0,2.2225025806232215,-1.5126099920363787,0.11413043478260869,4.8337405080771365,1.4544173930737738,10.9758324939,0.5332092449190569,0.466790755080943,1.6392959109762566,7.300864102980112,1.6151350962902344,4.8337405080771365,8.16795220179437,0.25,1.9782234004,7.493405323899999,5.515181923499999,4.97067369836,3.66229079186,5.35060814725,Bimodal
Tubgcp5,0.00014248876206279792,2.1202332876812524,-1.246334488061324,0.302536231884058,3.888809211687006,0.2161407032598297,10.495051668,0.7101072453920065,0.2898927546079924,1.0196637659643475,6.858511868917899,1.5611634036798792,3.888809211687006,7.732056262048395,0.25,1.363162607015,6.570081666995,5.20691905998,3.00264729984,3.37787542573,4.96428283683,Bimodal
Slc22a5,0.00036955757972179093,2.336298263279079,-0.96715046676856,0.5446859903381642,3.23384117041746,-0.0020312878544778146,9.66834554498,0.8410200943984146,0.15897990560159928,0.5135343094216577,6.544981345838742,0.8911177041328184,3.23384117041746,6.952882891204347,0.25,1.0347258124375,5.729970125235,4.6952443127975,1.975622904855,3.3375084,4.2272139901,Bimodal
Zbp1,0.0,2.7728415579267836,-0.9866284817159734,0.6527777777777778,3.111322580246132,0.0048956375380513895,10.7223862459,0.8795713369518368,0.12042866304816369,0.32680828683838076,6.583724493103195,0.5393510173839283,3.111322580246132,7.189750043490644,0.25,0.977807958369,5.8178685497850005,4.840060591416,1.67233394713,3.31356462456,3.90438430464,Bimodal
Gm43852,5.8190402182023426e-05,2.853362530421683,-0.6829715621782748,0.8629227053140096,2.803288939697326,-0.005153466311412558,9.23009446541,0.9607634568247483,0.039236543175251624,0.11599619971479656,6.953271929226122,0.2164509492708552,2.803288939697326,7.687752714414318,0.25,0.8162240513305,5.35057140322,4.5343473518895,1.25510259961,3.38219639879,3.76515682268,Bimodal
Rhpn1,0.4542106195084187,2.524792398133422,2.454882989720745,0.9788647342995169,1.916839933762457,-0.004477422501767747,8.46286353061,0.9969806763285024,0.0030193236714975845,0.018099555805224717,7.441406209452,0.026021951779215406,1.916839933762457,5.644300146202964,0.25,0.6762471274790001,1.7609318357350001,1.084684708256,1.03400402794,1.92614400392,5.38605970266,Discarded
Abcb8,0.0,2.583245882512361,-1.625228229205806,0.22705314009661837,4.496961558893611,0.35135828492443943,9.88807311523,0.6263671831192142,0.37363281688079053,1.1520162886921144,7.371748395634858,1.3567064108317846,4.496961558893612,8.883548894533742,0.25,1.6097350587375,7.5164558246325,5.906720765895,3.944953541085,3.70169922679,5.09424111907,Bimodal
Dsg2,0.9908251694858349,0.8424288296470022,28.381024377062655,0.6080917874396136,1.2868808038265624,-0.000979424866704548,9.08787056931,0.9930968268852425,0.006903173114757831,0.45643964156659084,7.395207255107919,0.46509171435023133,1.2868808038265624,1.02348608125758,0.25,0.770242410808,1.50790402143,0.7376616106219999,1.09046113353,3.52632424577,4.52173111854,Unimodal
Rcor1,0.0,2.238846639330524,-1.529169829451778,0.05314009661835749,5.110718461977127,7.937831088951446,10.5944638477,0.4904875649386316,0.5095124350613685,2.043963126460716,7.529935735394296,1.500518547441483,5.110718461977127,8.145297892717236,0.25,2.2149891551499996,7.78336403327,5.56837487812,5.59336294145,3.96980481319,5.58735840175,Bimodal
9130011E15Rik,0.0003077117335299473,2.49646181605575,-0.41346927817506085,0.6147342995169082,2.7653383135716836,-0.0066681887395069195,9.26158025044,0.8909346009420472,0.10906539905795347,0.3871186099925125,6.606060623838754,0.602998147289194,2.7653383135716836,6.629117714514392,0.25,0.9100554318287499,4.9583049027725,4.04824947094375,1.4504878267899999,3.349894895,4.00451492091,Bimodal
Porcn,0.9617110737583263,1.2026752203922677,12.37110859777999,0.46497584541062803,1.5395259128832608,0.009594450476502425,9.02531816996,0.9770366125863869,0.022963387413614835,0.6757193656114729,7.11920184196408,0.6440081578965078,1.5395259128832608,1.844787384274551,0.25,0.82362535202375,1.7478572032675002,0.9242318512437502,1.181091372625,3.9710732893,4.65351372124,Unimodal
Zfp612,0.6147831985338001,2.142559304055635,2.3032640125105797,0.8834541062801933,2.0941265611151296,-0.004034726930158716,9.25226827829,0.9818841295332421,0.018115870466758017,0.11494110354085077,7.24243455320034,0.19684636417098725,2.0941265611151296,5.597204653373723,0.25,0.771474438204,1.98920231464,1.217727876436,1.07944324517,3.13470446195,4.03665866864,Unimodal
Tmem38a,0.00014628240153991,2.8004714365014856,-1.0022646471824384,0.821256038647343,3.105180764704679,0.009503799162577709,9.71906048304,0.9389380966006873,0.061061903399312806,0.15275152080389343,6.740832916904313,0.3172947717620267,3.105180764704679,7.80458056733213,0.25,0.91103746696525,5.8285716421,4.91753417513475,1.553787404075,3.39283229726,3.8396284613,Bimodal
Csf1r,0.03363332562233412,1.9205992933454286,2.559073102909096,0.29045893719806765,2.4045912668869343,0.03931601772314397,10.1974164439,0.9031685997271363,0.09683140027286614,1.068270465444963,7.655862670749263,1.0288804777712937,2.4045912668869343,5.123830887883484,0.25,1.06137106718,2.421995943035,1.3606248758550001,1.59673341634,4.24470123723,5.28746808589,Unimodal
Kif20b,0.0,2.450172064721178,-1.4296111917773127,0.25664251207729466,3.924095091522967,0.33909783444703545,10.5916985403,0.6884752652140386,0.31152473478596115,1.0494917729780588,7.044244317778009,1.2838971369474081,3.924095091522967,8.150598113077992,0.25,1.3651451834200001,6.843537527015,5.478392343595,2.65694504987,3.58019770651,4.85102323015,Bimodal
Vipas39,0.0,2.287880569724939,-1.484821674584575,0.17632850241545894,4.258177993339493,0.7863389189175456,10.3540747843,0.6297360684578374,0.37026393154216575,1.3298996360017774,7.210678246234108,1.5405398500897396,4.258177993339493,8.469405135590128,0.25,1.5282582477075002,7.254377940342501,5.726119692635001,3.400199343315,3.62391608227,5.18343312322,Bimodal
Star,0.6537586954615883,2.394434259455932,0.080287622595836,0.8731884057971014,2.470922047522614,0.004708004859524273,9.57382555342,0.9662159877402308,0.033784012259769264,0.10814831931805109,6.181827286210044,0.21003093984588822,2.470922047522614,5.848650684797024,0.25,0.76161043422825,3.883466482415,3.12185604818675,1.334724161855,2.88660508829,3.56464845245,Unimodal
Ifi47,0.0,2.143329634020169,-0.9952489598019132,0.015096618357487922,6.294517556703654,8.27906467614535,11.3152185089,0.3131266253713939,0.686873374628606,2.384447821774504,7.938664867520229,1.44432336279689,6.294517556703654,7.609709115649477,0.25,3.60729167744,8.468515986305,4.861224308865,7.33206111885,4.14858156627,5.7277075379,Bimodal
Ccnb2-ps,0.6212584887761348,1.801627776198478,1.9838310880877748,0.8140096618357487,2.149838248938701,0.011017194301758071,9.27847124721,0.9692107891724111,0.03078921082758929,0.20977561107026857,6.383156699420961,0.35037477679830903,2.149838248938701,4.25010259627162,0.25,0.86736566461675,2.1573732206875,1.29000755607075,1.37661088161,3.16290617546,3.67733179089,Unimodal
Rab11fip3,0.006569624869422697,2.369889295076928,-0.7118778045840375,0.6630434782608695,2.9573524428596043,0.009106809516761905,9.26984124635,0.891214288522436,0.10878571147756484,0.33721657023260276,6.3975953967851575,0.6340119201217972,2.957352442859604,6.662269681254615,0.25,0.9126809541525001,5.1788821886475,4.266201234495,1.6716362089349999,3.27472718554,3.92536460584,Bimodal
P4ha1,0.0,2.0394316948231546,-0.8286576254912257,0.014492753623188406,4.05966127065008,2.387984175081328,11.2206447936,0.702688861274103,0.29731113872589554,2.6136735045050705,7.279331513486563,1.0934066851150643,4.05966127065008,5.488662011811579,0.25,2.2295361303025,6.260685744102501,4.031149613800001,3.1582133687400002,4.45389629821,5.84068359271,Bimodal
Zfp169,0.8494521922806658,1.3888216506864732,2.9647063871923294,0.338768115942029,2.1417642059537827,0.02417707775439948,9.58174481863,0.904470322859866,0.09552967714014733,0.9452041729682953,5.875594625889587,1.0889358668017373,2.1417642059537827,3.2722819013006057,0.25,0.987468029377,2.583556936555,1.596088907178,1.48029283335,3.24986631741,4.5552142689,Unimodal
3632451O06Rik,0.9673425147725458,1.3533471420218688,23.61999972531016,0.9353864734299517,1.1370386265866916,-0.004102532224059763,8.97074257722,0.9981884057971014,0.0018115942028985507,0.058699541652096794,8.210930231286666,0.06561572692776103,1.1370386265866916,1.6818653254757074,0.25,0.6262229847380001,1.237318412045,0.611095427307,0.817700894587,2.55753891122,7.38265575403,Unimodal
Jak2,3.1365090487067704e-06,1.771438374436052,-1.1963644351262772,0.044082125603864736,4.5892950946194615,2.642108675384887,10.764471611,0.6131645929933823,0.38683540700661717,2.600639402290971,7.218494379314107,1.6118765219359743,4.5892950946194615,6.052901407061834,0.25,2.5094748320100004,6.907133276950001,4.39765844494,3.92425015116,4.03597220176,6.10267081983,Bimodal
Pitrm1,0.0,1.9167515609307453,-1.3668456956010477,0.06099033816425121,5.494026552867805,8.194413848471545,10.5118250153,0.4501276043047116,0.5498723956952911,2.1862740499365687,7.592382792365119,1.9689535390141801,5.494026552867805,7.964669310845799,0.25,2.6605058441200002,8.0383837475,5.377877903379999,5.94117972162,3.73813205152,5.90873960304,Bimodal
Reck,0.8174512740615086,1.9409392891630362,3.0969760870735588,0.6781400966183575,1.918633005292045,-0.0037610788153195074,9.7058580635,0.9547536853490535,0.045246314650946855,0.33423910418146324,6.595344162397204,0.44952374210677376,1.918633005292045,4.169630920717019,0.25,0.744237334923,1.86056527944,1.116327944517,1.13349432641,3.46733179505,4.19850363947,Unimodal
F2rl3,0.0,2.436678560696368,-1.167063679545632,0.3677536231884058,3.5861834454807786,0.09366589179533724,10.0079847104,0.7762746387908034,0.22372536120919584,0.8421223872065281,7.212562891033647,1.1870610620041595,3.5861834454807786,8.303533360345174,0.25,1.15899224384,6.54676788143,5.38777563759,2.19926835671,3.69633922077,4.80846926749,Bimodal
Sdhaf2,0.0,2.466964158600372,-1.5714576359562429,0.08031400966183574,5.304853662268437,8.01926003473968,10.600244693,0.4894778220206859,0.5105221779793144,1.8315324224652991,7.800454641629996,1.462897143336155,5.304853662268437,9.016961607991563,0.25,2.182169861355,8.05507012907,5.872900267715,6.21571749779,4.07083489143,5.55454141976,Bimodal
Gpr34,0.8322159671610434,1.6077673281910745,7.387393712878691,0.9341787439613527,1.5554197808562293,-0.0008727152051025144,9.23879808448,0.9945652173908229,0.005434782609177139,0.0643007142645353,7.070831079339188,0.10265380760300914,1.5554197808562293,3.361733198133875,0.25,0.559976732891,1.59898549685,1.039008763959,0.983124902599,3.3367988557,4.18969343247,Unimodal
Spry1,0.04729903893199716,2.3635752374258776,0.6564668405618317,0.7602657004830918,2.308962390107481,-0.0019515366057942796,10.301749419,0.9471276121081708,0.05287238789182919,0.2235221189689746,6.4652557609127035,0.34922797353009905,2.308962390107481,5.555513423989963,0.25,0.782386900188,2.42254004618,1.640153145992,1.23177599303,3.27294245508,3.77455466553,Bimodal
Golph3l,0.0,2.5311362114899176,-1.5634253473460842,0.12258454106280194,4.444690140380296,1.352643379164557,10.9322554454,0.6045207223892306,0.395479277610767,1.494124225650302,7.577162579110743,1.3808452174041657,4.444690140380296,9.24099212671891,0.25,1.57595551663,7.5222786912,5.946323174570001,3.42948893196,3.92592420444,5.30288661163,Bimodal
Fkbp4,0.9222877135078018,1.3342179684116775,1.3408592159156871,0.0,8.521433214308976,9.37783212362517,10.970099858336999,0.12464388638395638,0.8753561136160432,4.387130827414978,9.110125643565238,1.3672159572812543,8.521433214308976,3.8033451787275827,0.25,7.850637959535,9.82719318547,1.9765552259349999,8.944778528175,5.32539379522,7.04186499148,Unimodal
Tlr2,0.0001550428146179783,2.427961244064151,-0.19742309260277535,0.6926328502415459,2.707185183017542,-0.0027875991510109,9.0283273253,0.9202685857861049,0.07973141421389592,0.3135190046857802,6.817615213181975,0.5265437690022442,2.7071851830175424,6.748718027144441,0.25,0.913179761923,4.14313020496,3.2299504430370005,1.37969485523,3.44448515132,4.07655944947,Bimodal
Rbpms,0.0,2.073080704008335,-1.4393931211975997,0.10929951690821256,4.735314450003018,1.306311531243528,10.3007422607,0.5361915361918524,0.4638084638081478,1.636055962804462,7.202342710155942,1.7929053199751324,4.735314450003018,8.218478829567223,0.25,1.8537989046,7.344889412560001,5.491090507960001,4.73216945244,3.51496087603,5.41734879954,Bimodal
Clpx,0.0,2.4319022854224337,-1.5835362216960822,0.11292270531400966,4.518609115220746,1.4923837299655047,10.2810685062,0.5732441908483874,0.4267558091516139,1.5437926091599905,7.318905419956899,1.3795829123082213,4.518609115220746,8.453004310052108,0.25,1.72200059267,7.41509878427,5.6930981916,4.0012727022,3.74667495474,5.20516658576,Bimodal
Ftsj1,0.0,2.6036028377524167,-1.5799433041433855,0.10809178743961352,4.3821525861886,1.4635037305888838,9.96775036448,0.6055381572605264,0.3944618427394765,1.5639206545170201,7.5076063847126955,1.2448261934589842,4.3821525861885995,8.786944486187439,0.25,1.63117554443,7.43538294817,5.8042074037399995,3.20740414382,3.97716712562,5.24735443866,Bimodal
Tk1,0.0,2.4765983896028816,-1.4820198181903923,0.12439613526570048,4.520687828619631,1.6036779979396978,10.9783400012,0.6364077742138785,0.3635922257861221,1.6690940130584297,7.965261968763965,1.4955175089188844,4.520687828619632,9.648390139843933,0.25,1.6835664287599998,7.7359236424499995,6.05235721369,3.197209927225,4.23915628781,5.65002368847,Bimodal
Mblac2,0.0,2.2821677988929654,-0.7105362015930692,0.28140096618357485,3.0991915796472176,0.18104105578828267,9.83122193657,0.7859821430394142,0.21401785696058154,0.96986500369429,6.844192916826152,1.1145098609462647,3.0991915796472176,6.931707774765285,0.25,1.0617654533724998,5.4440919680299995,4.3823265146575,1.787504573075,3.52758384988,4.71299590332,Bimodal
Terf2ip,0.0,2.6306414932217996,-1.3153531968165784,0.22584541062801933,3.6751329828632624,0.6721707436398578,10.3267384486,0.7113391429111479,0.2886608570888506,1.085579036779732,7.181112896829926,1.1024648920902431,3.675132982863262,8.235194099996662,0.25,1.2477359269775,6.75385518511,5.5061192581325,2.1727783437449997,3.73830345731,4.8443932999,Bimodal
Simc1,0.00844967400238561,2.2153768243636534,0.11694559001476845,0.427536231884058,2.749481141155444,0.01258039947203049,9.95089262451,0.8618726164508316,0.13812738354915177,0.7067597430672378,6.985157038949886,0.9561482624929208,2.749481141155444,6.642548400275032,0.25,0.9760988660177499,3.8533867253325,2.87728785931475,1.53436605387,3.6482318035,4.5816101818,Bimodal
Kynu,0.7419645331900202,2.2966921073474476,0.6011052926428344,0.8931159420289855,2.3459416560252997,-0.00844944242266088,9.71461780335,0.9732605292365587,0.026739470763441013,0.08824902012981913,6.165210874272957,0.1822004237714604,2.3459416560252992,5.813994284682964,0.25,0.765196516959,3.22262819362,2.457431676661,1.15932227397,2.76559187148,3.47194131477,Unimodal
Slc30a5,0.0,2.213932472901662,-1.5327126656819365,0.07065217391304347,5.0020358521196595,7.956220181944875,10.5543512522,0.5013934372882461,0.4986065627117539,1.8475509899221998,7.465367450299473,1.6096927480741858,5.0020358521196595,8.459542257423886,0.25,2.066739302635,7.75279319128,5.6860538886450005,5.27118587975,3.80904813645,5.51586579853,Bimodal
Ltb4r1,0.0013651387452358055,2.6066699917839955,-0.6687630206773711,0.6986714975845411,2.8415723889473607,0.0005382685681913912,9.58703953844,0.9028942067649066,0.09710579323509423,0.2651200649613993,6.35257033761508,0.4781682712023879,2.8415723889473607,6.741260750547714,0.25,0.85599327525,5.069406508565,4.213413233314999,1.48037397985,3.03339465923,3.79912483507,Bimodal
Atp11c,0.0,2.2232385433785304,-1.4023008006718198,0.2524154589371981,4.077434217055159,0.26472687457248245,10.3593231261,0.6524492471655827,0.3475507528344226,1.0770799370381718,6.748616639972168,1.4756872866249071,4.077434217055159,7.540277296351008,0.25,1.4863197711549998,6.811783112755,5.325463341600001,3.3062227338200003,3.30896114078,4.84645796561,Bimodal
Ccl28,0.9942384451413379,1.4229729859852884,19.943967488326685,0.9625603864734299,1.172794257621629,-0.0013415748199918087,8.50050173844,0.998792270531401,0.0012077294685990338,0.03412725391354353,8.13338299977,0.039078847796289215,1.172794257621629,1.8633950540135296,0.25,0.58863393295325,1.3271385155500002,0.7385045825967502,0.803754339033,2.25228315709,7.7662642611,Discarded
Psmc4,0.981299907329662,1.5662929179962142,0.1589467362431809,0.0,7.808509912277432,8.906567626480726,11.216752616941001,0.21623921146766623,0.7837607885323349,4.68955022866174,8.66902933663835,1.0940180074166097,7.808509912277433,3.780226144222647,0.25,6.798860156175,9.182960112615,2.384099956439999,8.38705918458,5.50819439276,7.14565717082,Unimodal
Mcm6,0.038247049449614656,1.7573883111294621,0.09549324809085524,0.0,8.29944656335333,9.887358723188587,11.082329512174999,0.1981197652554192,0.801880234744581,4.0428656058610635,9.351115857032426,1.44945462575294,8.29944656335333,5.92955076140173,0.25,7.3963817776675,10.077794297575,2.6814125199075,9.037391090035,5.48836750047,7.17138703244,Bimodal
Gm37052,0.9769559900273131,1.3812579914625642,7.547305565723578,0.6515700483091788,1.6453119500279705,-0.007669553667168483,9.20506632483,0.9740918346837399,0.025908165316261136,0.41086228181927903,6.679684464428985,0.5198270288034234,1.6453119500279705,2.5789291963958734,0.25,0.797071032393,1.77462897931,0.977557946917,1.1407899195,3.58402450244,4.34569584311,Unimodal
Asb4,0.6146329089991842,2.382014375744177,3.654541109431803,0.9214975845410628,1.856925729519777,0.00720131562492643,9.46660362801,0.9903381642615012,0.009661835738498796,0.0707260115497256,7.838105376776482,0.10174274319861895,1.856925729519777,5.51473923479944,0.25,0.672759715395,1.4439050044025,0.7711452890074999,1.011035792365,3.3173555299,4.24936240318,Unimodal
Sfmbt2,0.9726273702083353,1.2532216843949406,12.035419442287875,0.6364734299516909,1.449313791976804,-0.008079623099718436,9.04885330085,0.9767964722319225,0.0232035277680782,0.39697827138057407,5.994652971481528,0.45218652053691166,1.449313791976804,1.8636724360298695,0.25,0.7685781323322499,1.5531397869349999,0.78456165460275,1.063452826965,3.22876374456,3.76831789701,Unimodal
Pde5a,0.8348872620818582,1.6381961396805251,3.3979132150003437,0.48490338164251207,1.9695429029416176,0.0004295597396635209,9.18191576494,0.9308216918895017,0.06917830811049219,0.6306147650805839,6.179899424102391,0.7388880482951192,1.9695429029416178,3.4071252702252113,0.25,0.881054274727,2.06330016229,1.182245887563,1.3132964214,3.34671831408,4.19792644816,Unimodal
Agmo,0.9936227953386041,1.8131212901327811,5.10297450546782,0.8357487922705314,1.6686079895605956,0.011468268244965496,9.26010663591,0.9806763160143067,0.019323683985693483,0.15322554824001006,6.406967296543676,0.2254456106221268,1.6686079895605956,3.5709439399078278,0.25,0.6682305233615,1.553964491475,0.8857339681134999,1.0206169750899998,3.03339465923,3.95894392923,Unimodal
Gdap2,1.90044309278381e-06,2.147901017632572,-0.5157180841001381,0.17451690821256038,3.21586060374268,1.2979655411505573,9.95453474631,0.7778304095049478,0.2221695904950549,1.3743693082571453,7.1369457383842025,1.2438683062516698,3.2158606037426805,6.65865556230179,0.25,1.255439380765,5.103265221995,3.8478258412299997,2.10906292031,3.87480361236,5.20245545219,Bimodal
Icam1,0.0,2.4408607996289713,-1.012209153757174,0.37681159420289856,3.4814152275255763,0.07819837171817734,10.7856864908,0.7963023579751976,0.203697642024797,0.8111880100766455,7.479844465694384,1.210750529512775,3.4814152275255767,8.95947118328196,0.25,1.0869482056700002,6.3313317314875,5.244383525817501,1.969336807485,3.84092187271,4.92946337794,Bimodal
AW112010,0.0,2.624056508344295,-1.3372430384701877,0.059178743961352656,5.736337762246524,7.841488959528074,11.0238572979,0.3876105086685446,0.6123894913314563,1.614781209031377,7.790731879387124,1.3148752264890884,5.736337762246524,9.079394399037266,0.25,2.3311976489374997,8.1452043320575,5.81400668312,6.96318169738,3.96997303364,5.24924391673,Bimodal
Fgf11,0.25081161350847303,2.5104555471234473,-0.4740269493199971,0.892512077294686,2.8360302289348036,-0.001511155390455432,9.20149442356,0.9691992096162655,0.030800790383734507,0.10060914528680287,6.731278365344429,0.20824978764946306,2.836030228934803,7.008666857331125,0.25,0.87160366243125,5.129151917374999,4.2575482549437496,1.44691916577,3.36046260079,3.85657433405,Unimodal
Tspan3,0.0,2.3712523675528696,-1.0146121808256576,0.015096618357487922,6.466472381971974,8.457252902755352,11.0331169606,0.3165539020684884,0.6834460979315118,2.3651913506695017,8.223238060936634,1.3203894485609224,6.466472381971974,8.252555171634272,0.25,3.54401170646,8.70522629956,5.1612145930999995,7.68137153291,4.39447017306,5.79879225883,Bimodal
Gm43201,0.00024025027034002555,2.833286260869153,-0.376061546460182,0.8121980676328503,2.6517976439597493,0.012314964310111809,9.11045472491,0.9516918160491796,0.048308183950820385,0.16585968307663673,7.041569170392574,0.2707516873652066,2.6517976439597493,7.327007013640554,0.25,0.7949232390884999,4.244844166405,3.4499209273164997,1.23898306195,3.50117808261,3.92942896592,Bimodal
Slc39a6,0.0,2.561557584861319,-1.4396965674035054,0.22705314009661837,3.9337716427171343,0.5201733245003051,10.1819840621,0.6868736429404453,0.3131263570595491,1.111410024753835,7.2724576994932155,1.2442205473010337,3.9337716427171343,8.665171426726223,0.25,1.328437583155,7.0382004953775,5.7097629122225,2.50896646371,3.75077499822,4.96396184328,Bimodal
Sccpdh,0.0,2.32056852360236,-0.944408021313019,0.2928743961352657,3.3451243076144612,0.22637983430826325,9.64940962901,0.7730027711670551,0.22699722883294454,0.9930205486327326,7.038920335373051,1.1910629092333491,3.3451243076144612,7.48395134283116,0.25,1.1379629311350001,5.88388718185,4.7459242507149995,2.05361966053,3.66437686219,4.84072122782,Bimodal
Sat1,0.0,2.1568641511361593,-1.190601738541866,0.03985507246376811,5.594224348773217,7.315788298416363,11.5790695707,0.3717965150010506,0.6282034849989487,1.943951837493517,7.399690903453181,1.4944013579988578,5.594224348773218,7.554530946974333,0.25,2.7270299717775,7.748023187139999,5.020993215362499,6.4534201348549995,3.69333735881,5.34547885675,Bimodal
Scrn1,0.9452685012792796,1.6248363041899383,6.841997432332411,0.8599033816425121,1.5775302457068319,-6.566092445314808e-06,8.85350999546,0.9867110093155356,0.013288990684464451,0.1367138175241497,6.479771560395271,0.19982971667427943,1.5775302457068319,3.0653779937782883,0.25,0.69993121646225,1.5355693184625,0.8356381020002501,1.005064266805,3.30026062824,3.60947745498,Unimodal
Ubl4a,0.0,2.2088839183992297,-1.262321416048016,0.041666666666666664,5.792247707212512,8.238639085759303,10.5950804954,0.36816650263121137,0.631833497368787,1.9992924034110326,7.6204119928672105,1.506422459735577,5.792247707212512,7.848599990946872,0.25,2.798885069135,8.179098025895,5.380212956759999,6.64085373692,3.87480361236,5.46816501868,Bimodal
Zfp40,0.00013063735165719237,2.562179753177336,-0.3353802965270196,0.6044685990338164,2.8727575610374365,0.00012214711584113136,9.99757566111,0.8932081500491558,0.106791849950845,0.41642210609634955,7.157046198555831,0.6601943656879434,2.8727575610374365,7.6497554556475205,0.25,0.8820812349289999,5.0233796489,4.141298413971,1.51121584774,3.63130555952,4.30218054412,Bimodal
Fam129a,0.024663146656867307,2.325215831407057,0.09827099532738792,0.6099033816425121,2.635207385934512,-0.007479622233924288,10.2024088241,0.903328436378871,0.09667156362112914,0.4085441171560479,6.816233716502631,0.6631638033840206,2.635207385934512,6.6662175828341,0.25,0.866078742622,3.7386989801575004,2.8726202375355,1.377513761365,3.49152082874,4.16046616576,Bimodal
Ppp1r9a,0.024888443317011566,2.073019009903741,-0.2507114397432244,0.1721014492753623,3.0284138054511027,1.2342016667894355,9.94771235071,0.7815544074549962,0.21844559254500404,1.300586937684471,6.824307736008155,1.2121583881002695,3.0284138054511027,6.182257280014545,0.25,1.1947630249849999,4.697299886345,3.5025368613600003,1.91511922913,3.68434878802,4.99522620672,Bimodal
Cox7b,0.9909372785448364,0.6279048873644096,2.4223196753913623,0.0,8.258971189834178,8.196576171561464,10.308944950041,0.02485250356286675,0.975147496437134,3.388995764027774,8.38308685650321,1.5330829270644848,8.258971189834178,2.138814728487961,0.25,7.45061736187,9.246631416705,1.796014054835,8.318385626005,3.7074809499,5.67684635335,Unimodal
Cyp51,0.0,2.263289286330102,-1.3077971369056225,0.33997584541062803,3.8874852058659797,0.18778690767809625,10.7749409642,0.7230534609787282,0.27694653902126576,0.89225543093451,6.935222104070543,1.4275345051605974,3.8874852058659797,8.111536475193983,0.25,1.26689679285,6.74309155646,5.47619476361,2.85036236793,3.42393092351,4.84607493469,Bimodal
Gm43329,0.3326262211648159,2.295249466291704,1.1474719858750406,0.8907004830917874,2.1510594524094753,0.010867049198111545,9.36757023533,0.977045997959641,0.02295400204035907,0.09516633676508643,6.1918557932727865,0.1582347205109551,2.1510594524094753,4.980729811959995,0.25,0.775476034135,1.96985955304,1.194383518905,1.16073132846,3.12541763283,3.79699592036,Unimodal
Trp53bp2,8.237733091553956e-06,2.2804026401002058,-0.6960821165450999,0.46980676328502413,2.9774268914014828,0.0045703392924001385,10.0168556893,0.8404824594699016,0.15951754053008999,0.631338346981188,6.569702557621043,0.9091754273039719,2.9774268914014828,6.474669873819255,0.25,1.02441900925,5.1270291318125,4.1026101225625,1.747330415165,3.38897439923,4.31747243567,Bimodal
Maob,0.9587679618567742,1.4235249487192456,15.810182387853239,0.9716183574879227,1.2604341812624467,0.0019409552446681133,8.68775040599,0.9981884057971014,0.0018115942028985507,0.024780556309736836,6.092715646446667,0.03285678986189336,1.2604341812624469,2.0026267423458006,0.25,0.6089241614795,1.28217187106,0.6732477095805001,0.922380451878,2.00864847563,4.30897609315,Discarded
Ccnd3,0.00029029636864474906,1.8848494306380217,-0.19010599144424,0.005434782608695652,6.977466990295376,8.161534921661508,12.3043582417,0.22628810368362873,0.7737118963163704,2.940018149389104,8.109290902847277,1.316881110424847,6.977466990295376,5.766978615355425,0.25,5.950818542955,8.609668475435,2.658849932480001,7.70921434828,4.38225469788,5.9697427511,Bimodal
Pbk,0.0,2.5806977654536136,-1.344429229180945,0.14432367149758454,4.225382180636785,1.5949759672881818,11.3180919351,0.6903809378423662,0.30961906215763346,1.5749943538012894,8.165561300246692,1.394080147498954,4.225382180636785,9.91004326394965,0.25,1.58220939864,7.72322626729,6.14101686865,2.64816459748,4.38704618518,5.74798369853,Bimodal
Otub2,4.482590297727462e-05,2.4338515541152272,-0.8897928125904673,0.6467391304347826,3.2537914928665743,-0.002953601226208802,10.2636367947,0.8847613691312816,0.11523863086871883,0.39003021327510706,6.979895028173598,0.7474619346834562,3.2537914928665743,7.815892641496353,0.25,1.02811906814,5.80350918966,4.775390121519999,1.85407524932,3.5631636147,4.30689244159,Bimodal
Alb,0.9812977750624949,1.2154391414451802,24.8742193309828,0.9619565217391305,1.2585569202070317,0.007961023610143558,8.40788392562,0.9798506683284516,0.020149331671548445,0.011981285246571128,1.7936084961422112,0.04242167153229588,1.2585569202070317,1.2586616521991996,0.25,0.724225742723,1.4976571163,0.7734313735770001,1.00244843609,0.891036004227,1.06588108139,Discarded
Enpp6,0.9900083959311852,0.8436977401941939,31.5225825034929,0.7439613526570048,1.1697653996036745,0.0014905507219455383,9.50180953898,0.9951741294794478,0.004825870520552245,0.26785882818418405,6.8254990102414235,0.29013233804051325,1.1697653996036745,0.9239486282730415,0.25,0.6825375511225,1.40181439865,0.7192768475275,0.9823505688784999,3.4525123065,3.98780791636,Unimodal
Plekha8,0.9932599435748629,2.239215692802336,-0.1308076969018841,0.6805555555555556,2.708587266654316,0.0002502689684819037,9.70058650902,0.9044739600360305,0.09552603996396962,0.30135531006714594,6.204330506895408,0.6004376285615445,2.7085872666543156,6.323358258924288,0.25,0.865893632533,4.38884548701,3.522951854477,1.42945989943,3.17994334185,3.78574387796,Unimodal
